link,headline,episode,posted_by,main_link,rate,ratingcount,genre,japanese_title,synonims,english_title,status,type,source,duration,total_episode,season,studio,producers,released
https://samehadaku.email/noragami-episode-4/,Noragami Episode 4,4,Robin chwanz,https://samehadaku.email/anime/noragami/,8,123456,Action|Fantasy,Japanese ノラガミ,Synonyms Noragami,English Noragami,Status Completed,Type TV,Source Manga,Duration 24,Total Episode 12,Season Winter 2014,Studio Bones,"Producers A-Sketch, Ai Addiction, Avex Entertainment, Dentsu, Kodansha, Lawson HMV Entertainment, Movic, Shochiku","Released:  Jan 5, 2014 to Mar 23, 2014"
https://samehadaku.email/noragami-episode-3/,Noragami Episode 3,3,Robin chwanz,https://samehadaku.email/anime/noragami/,8,123456,Action|Fantasy,Japanese ノラガミ,Synonyms Noragami,English Noragami,Status Completed,Type TV,Source Manga,Duration 24,Total Episode 12,Season Winter 2014,Studio Bones,"Producers A-Sketch, Ai Addiction, Avex Entertainment, Dentsu, Kodansha, Lawson HMV Entertainment, Movic, Shochiku","Released:  Jan 5, 2014 to Mar 23, 2014"
https://samehadaku.email/noragami-episode-2/,Noragami Episode 2,2,Robin chwanz,https://samehadaku.email/anime/noragami/,8,123456,Action|Fantasy,Japanese ノラガミ,Synonyms Noragami,English Noragami,Status Completed,Type TV,Source Manga,Duration 24,Total Episode 12,Season Winter 2014,Studio Bones,"Producers A-Sketch, Ai Addiction, Avex Entertainment, Dentsu, Kodansha, Lawson HMV Entertainment, Movic, Shochiku","Released:  Jan 5, 2014 to Mar 23, 2014"
https://samehadaku.email/noragami-episode-1/,Noragami Episode 1,1,Robin chwanz,https://samehadaku.email/anime/noragami/,8,123456,Action|Fantasy,Japanese ノラガミ,Synonyms Noragami,English Noragami,Status Completed,Type TV,Source Manga,Duration 24,Total Episode 12,Season Winter 2014,Studio Bones,"Producers A-Sketch, Ai Addiction, Avex Entertainment, Dentsu, Kodansha, Lawson HMV Entertainment, Movic, Shochiku","Released:  Jan 5, 2014 to Mar 23, 2014"
https://samehadaku.email/eiyuu-kyoushitsu-episode-4/,Eiyuu Kyoushitsu Episode 4,4,Urusai,https://samehadaku.email/anime/eiyuu-kyoushitsu/,6.16,"13,554",Action|Ecchi|Fantasy|Harem|School,Japanese 英雄教室,"Synonyms Class Room✿For Heroes, Hero Classroom",English Classroom for Heroes,Status Completed,Type TV,Source Light novel,Duration 23 min. per ep.,Total Episode 12,Season Summer 2023,Studio Actas,"Producers Bandai Namco Filmworks, Graphinica, Jinnan Studio, Lantis, Shueisha, Studio Easter","Released:  Jul 9, 2023 to Sep 24, 2023"
https://samehadaku.email/mushoku-tensei-ii-isekai-ittara-honki-dasu-episode-4/,Mushoku Tensei II: Isekai Ittara Honki Dasu Episode 4,4,Biasa,https://samehadaku.email/anime/mushoku-tensei-ii-isekai-ittara-honki-dasu/,8.3,,Drama|Ecchi|Fantasy|Isekai|Reincarnation,Japanese 無職転生 II ～異世界行ったら本気だす～,"Synonyms Jobless Reincarnation: I Will Seriously Try If I Go To Another World, Mushoku Tensei: Isekai Ittara Honki Dasu 2nd Season",English Mushoku Tensei: Jobless Reincarnation Season 2,Status Completed,Type TV,Source Light novel,Duration ,Total Episode ,Season Summer 2023,Studio Studio Bind,Producers Egg Firm,"Released:  Jul 3, 2023 to ?"
https://samehadaku.email/true-tears-episode-13/,True Tears Episode 13,13,Robin chwanz,https://samehadaku.email/anime/true-tears/,7.22,727272,Drama|Romance,Japanese True Tears,Synonyms True Tears,English True Tears,Status Completed,Type TV,Source Original,Duration 24,Total Episode 13,Season Winter 2008,Studio P.A. Works,"Producers Bandai Visual, Lantis","Released:  Jan 6, 2008 to Mar 30, 2008"
https://samehadaku.email/true-tears-episode-12/,True Tears Episode 12,12,Robin chwanz,https://samehadaku.email/anime/true-tears/,7.22,727272,Drama|Romance,Japanese True Tears,Synonyms True Tears,English True Tears,Status Completed,Type TV,Source Original,Duration 24,Total Episode 13,Season Winter 2008,Studio P.A. Works,"Producers Bandai Visual, Lantis","Released:  Jan 6, 2008 to Mar 30, 2008"
https://samehadaku.email/true-tears-episode-11/,True Tears Episode 11,11,Robin chwanz,https://samehadaku.email/anime/true-tears/,7.22,727272,Drama|Romance,Japanese True Tears,Synonyms True Tears,English True Tears,Status Completed,Type TV,Source Original,Duration 24,Total Episode 13,Season Winter 2008,Studio P.A. Works,"Producers Bandai Visual, Lantis","Released:  Jan 6, 2008 to Mar 30, 2008"
https://samehadaku.email/true-tears-episode-10/,True Tears Episode 10,10,Robin chwanz,https://samehadaku.email/anime/true-tears/,7.22,727272,Drama|Romance,Japanese True Tears,Synonyms True Tears,English True Tears,Status Completed,Type TV,Source Original,Duration 24,Total Episode 13,Season Winter 2008,Studio P.A. Works,"Producers Bandai Visual, Lantis","Released:  Jan 6, 2008 to Mar 30, 2008"
https://samehadaku.email/true-tears-episode-9/,True Tears Episode 9,9,Robin chwanz,https://samehadaku.email/anime/true-tears/,7.22,727272,Drama|Romance,Japanese True Tears,Synonyms True Tears,English True Tears,Status Completed,Type TV,Source Original,Duration 24,Total Episode 13,Season Winter 2008,Studio P.A. Works,"Producers Bandai Visual, Lantis","Released:  Jan 6, 2008 to Mar 30, 2008"
https://samehadaku.email/true-tears-episode-8/,True Tears Episode 8,8,Robin chwanz,https://samehadaku.email/anime/true-tears/,7.22,727272,Drama|Romance,Japanese True Tears,Synonyms True Tears,English True Tears,Status Completed,Type TV,Source Original,Duration 24,Total Episode 13,Season Winter 2008,Studio P.A. Works,"Producers Bandai Visual, Lantis","Released:  Jan 6, 2008 to Mar 30, 2008"
https://samehadaku.email/true-tears-episode-7/,True Tears Episode 7,7,Robin chwanz,https://samehadaku.email/anime/true-tears/,7.22,727272,Drama|Romance,Japanese True Tears,Synonyms True Tears,English True Tears,Status Completed,Type TV,Source Original,Duration 24,Total Episode 13,Season Winter 2008,Studio P.A. Works,"Producers Bandai Visual, Lantis","Released:  Jan 6, 2008 to Mar 30, 2008"
https://samehadaku.email/true-tears-episode-6/,True Tears Episode 6,6,Robin chwanz,https://samehadaku.email/anime/true-tears/,7.22,727272,Drama|Romance,Japanese True Tears,Synonyms True Tears,English True Tears,Status Completed,Type TV,Source Original,Duration 24,Total Episode 13,Season Winter 2008,Studio P.A. Works,"Producers Bandai Visual, Lantis","Released:  Jan 6, 2008 to Mar 30, 2008"
https://samehadaku.email/true-tears-episode-5/,True Tears Episode 5,5,Robin chwanz,https://samehadaku.email/anime/true-tears/,7.22,727272,Drama|Romance,Japanese True Tears,Synonyms True Tears,English True Tears,Status Completed,Type TV,Source Original,Duration 24,Total Episode 13,Season Winter 2008,Studio P.A. Works,"Producers Bandai Visual, Lantis","Released:  Jan 6, 2008 to Mar 30, 2008"
https://samehadaku.email/true-tears-episode-4/,True Tears Episode 4,4,Robin chwanz,https://samehadaku.email/anime/true-tears/,7.22,727272,Drama|Romance,Japanese True Tears,Synonyms True Tears,English True Tears,Status Completed,Type TV,Source Original,Duration 24,Total Episode 13,Season Winter 2008,Studio P.A. Works,"Producers Bandai Visual, Lantis","Released:  Jan 6, 2008 to Mar 30, 2008"
https://samehadaku.email/true-tears-episode-3/,True Tears Episode 3,3,Robin chwanz,https://samehadaku.email/anime/true-tears/,7.22,727272,Drama|Romance,Japanese True Tears,Synonyms True Tears,English True Tears,Status Completed,Type TV,Source Original,Duration 24,Total Episode 13,Season Winter 2008,Studio P.A. Works,"Producers Bandai Visual, Lantis","Released:  Jan 6, 2008 to Mar 30, 2008"
https://samehadaku.email/true-tears-episode-2/,True Tears Episode 2,2,Robin chwanz,https://samehadaku.email/anime/true-tears/,7.22,727272,Drama|Romance,Japanese True Tears,Synonyms True Tears,English True Tears,Status Completed,Type TV,Source Original,Duration 24,Total Episode 13,Season Winter 2008,Studio P.A. Works,"Producers Bandai Visual, Lantis","Released:  Jan 6, 2008 to Mar 30, 2008"
https://samehadaku.email/true-tears-episode-1/,True Tears Episode 1,1,Robin chwanz,https://samehadaku.email/anime/true-tears/,7.22,727272,Drama|Romance,Japanese True Tears,Synonyms True Tears,English True Tears,Status Completed,Type TV,Source Original,Duration 24,Total Episode 13,Season Winter 2008,Studio P.A. Works,"Producers Bandai Visual, Lantis","Released:  Jan 6, 2008 to Mar 30, 2008"
https://samehadaku.email/angel-beats-episode-ova-2/,Angel Beats! Episode OVA 2,OVA 2,Robin chwanz,https://samehadaku.email/anime/angel-beats/,7,45676,Drama|Supernatural,Japanese Angel Beats!（エンジェルビーツ!）,Synonyms Angel Beats!,English Angel Beats!,Status Completed,Type TV,Source Original,Duration 26,Total Episode 13,Season Spring 2010,Studio P.A. Works,"Producers Aniplex, ASCII Media Works, CBC Television, Dentsu, Mainichi Broadcasting System, Movic, Visual Arts","Released:  Apr 3, 2010 to Jun 26, 2010"
https://samehadaku.email/angel-beats-episode-ova-1/,Angel Beats! Episode OVA 1,OVA 1,Robin chwanz,https://samehadaku.email/anime/angel-beats/,7,45676,Drama|Supernatural,Japanese Angel Beats!（エンジェルビーツ!）,Synonyms Angel Beats!,English Angel Beats!,Status Completed,Type TV,Source Original,Duration 26,Total Episode 13,Season Spring 2010,Studio P.A. Works,"Producers Aniplex, ASCII Media Works, CBC Television, Dentsu, Mainichi Broadcasting System, Movic, Visual Arts","Released:  Apr 3, 2010 to Jun 26, 2010"
https://samehadaku.email/angel-beats-episode-13/,Angel Beats! Episode 13,13,Robin chwanz,https://samehadaku.email/anime/angel-beats/,7,45676,Drama|Supernatural,Japanese Angel Beats!（エンジェルビーツ!）,Synonyms Angel Beats!,English Angel Beats!,Status Completed,Type TV,Source Original,Duration 26,Total Episode 13,Season Spring 2010,Studio P.A. Works,"Producers Aniplex, ASCII Media Works, CBC Television, Dentsu, Mainichi Broadcasting System, Movic, Visual Arts","Released:  Apr 3, 2010 to Jun 26, 2010"
https://samehadaku.email/angel-beats-episode-12/,Angel Beats! Episode 12,12,Robin chwanz,https://samehadaku.email/anime/angel-beats/,7,45676,Drama|Supernatural,Japanese Angel Beats!（エンジェルビーツ!）,Synonyms Angel Beats!,English Angel Beats!,Status Completed,Type TV,Source Original,Duration 26,Total Episode 13,Season Spring 2010,Studio P.A. Works,"Producers Aniplex, ASCII Media Works, CBC Television, Dentsu, Mainichi Broadcasting System, Movic, Visual Arts","Released:  Apr 3, 2010 to Jun 26, 2010"
https://samehadaku.email/angel-beats-episode-11/,Angel Beats! Episode 11,11,Robin chwanz,https://samehadaku.email/anime/angel-beats/,7,45676,Drama|Supernatural,Japanese Angel Beats!（エンジェルビーツ!）,Synonyms Angel Beats!,English Angel Beats!,Status Completed,Type TV,Source Original,Duration 26,Total Episode 13,Season Spring 2010,Studio P.A. Works,"Producers Aniplex, ASCII Media Works, CBC Television, Dentsu, Mainichi Broadcasting System, Movic, Visual Arts","Released:  Apr 3, 2010 to Jun 26, 2010"
https://samehadaku.email/angel-beats-episode-10/,Angel Beats! Episode 10,10,Robin chwanz,https://samehadaku.email/anime/angel-beats/,7,45676,Drama|Supernatural,Japanese Angel Beats!（エンジェルビーツ!）,Synonyms Angel Beats!,English Angel Beats!,Status Completed,Type TV,Source Original,Duration 26,Total Episode 13,Season Spring 2010,Studio P.A. Works,"Producers Aniplex, ASCII Media Works, CBC Television, Dentsu, Mainichi Broadcasting System, Movic, Visual Arts","Released:  Apr 3, 2010 to Jun 26, 2010"
https://samehadaku.email/angel-beats-episode-9/,Angel Beats! Episode 9,9,Robin chwanz,https://samehadaku.email/anime/angel-beats/,7,45676,Drama|Supernatural,Japanese Angel Beats!（エンジェルビーツ!）,Synonyms Angel Beats!,English Angel Beats!,Status Completed,Type TV,Source Original,Duration 26,Total Episode 13,Season Spring 2010,Studio P.A. Works,"Producers Aniplex, ASCII Media Works, CBC Television, Dentsu, Mainichi Broadcasting System, Movic, Visual Arts","Released:  Apr 3, 2010 to Jun 26, 2010"
https://samehadaku.email/angel-beats-episode-8/,Angel Beats! Episode 8,8,Robin chwanz,https://samehadaku.email/anime/angel-beats/,7,45676,Drama|Supernatural,Japanese Angel Beats!（エンジェルビーツ!）,Synonyms Angel Beats!,English Angel Beats!,Status Completed,Type TV,Source Original,Duration 26,Total Episode 13,Season Spring 2010,Studio P.A. Works,"Producers Aniplex, ASCII Media Works, CBC Television, Dentsu, Mainichi Broadcasting System, Movic, Visual Arts","Released:  Apr 3, 2010 to Jun 26, 2010"
https://samehadaku.email/angel-beats-episode-7/,Angel Beats! Episode 7,7,Robin chwanz,https://samehadaku.email/anime/angel-beats/,7,45676,Drama|Supernatural,Japanese Angel Beats!（エンジェルビーツ!）,Synonyms Angel Beats!,English Angel Beats!,Status Completed,Type TV,Source Original,Duration 26,Total Episode 13,Season Spring 2010,Studio P.A. Works,"Producers Aniplex, ASCII Media Works, CBC Television, Dentsu, Mainichi Broadcasting System, Movic, Visual Arts","Released:  Apr 3, 2010 to Jun 26, 2010"
https://samehadaku.email/angel-beats-episode-6/,Angel Beats! Episode 6,6,Robin chwanz,https://samehadaku.email/anime/angel-beats/,7,45676,Drama|Supernatural,Japanese Angel Beats!（エンジェルビーツ!）,Synonyms Angel Beats!,English Angel Beats!,Status Completed,Type TV,Source Original,Duration 26,Total Episode 13,Season Spring 2010,Studio P.A. Works,"Producers Aniplex, ASCII Media Works, CBC Television, Dentsu, Mainichi Broadcasting System, Movic, Visual Arts","Released:  Apr 3, 2010 to Jun 26, 2010"
https://samehadaku.email/angel-beats-episode-5/,Angel Beats! Episode 5,5,Robin chwanz,https://samehadaku.email/anime/angel-beats/,7,45676,Drama|Supernatural,Japanese Angel Beats!（エンジェルビーツ!）,Synonyms Angel Beats!,English Angel Beats!,Status Completed,Type TV,Source Original,Duration 26,Total Episode 13,Season Spring 2010,Studio P.A. Works,"Producers Aniplex, ASCII Media Works, CBC Television, Dentsu, Mainichi Broadcasting System, Movic, Visual Arts","Released:  Apr 3, 2010 to Jun 26, 2010"
https://samehadaku.email/angel-beats-episode-4/,Angel Beats! Episode 4,4,Robin chwanz,https://samehadaku.email/anime/angel-beats/,7,45676,Drama|Supernatural,Japanese Angel Beats!（エンジェルビーツ!）,Synonyms Angel Beats!,English Angel Beats!,Status Completed,Type TV,Source Original,Duration 26,Total Episode 13,Season Spring 2010,Studio P.A. Works,"Producers Aniplex, ASCII Media Works, CBC Television, Dentsu, Mainichi Broadcasting System, Movic, Visual Arts","Released:  Apr 3, 2010 to Jun 26, 2010"
https://samehadaku.email/angel-beats-episode-3/,Angel Beats! Episode 3,3,Robin chwanz,https://samehadaku.email/anime/angel-beats/,7,45676,Drama|Supernatural,Japanese Angel Beats!（エンジェルビーツ!）,Synonyms Angel Beats!,English Angel Beats!,Status Completed,Type TV,Source Original,Duration 26,Total Episode 13,Season Spring 2010,Studio P.A. Works,"Producers Aniplex, ASCII Media Works, CBC Television, Dentsu, Mainichi Broadcasting System, Movic, Visual Arts","Released:  Apr 3, 2010 to Jun 26, 2010"
https://samehadaku.email/angel-beats-episode-2/,Angel Beats! Episode 2,2,Robin chwanz,https://samehadaku.email/anime/angel-beats/,7,45676,Drama|Supernatural,Japanese Angel Beats!（エンジェルビーツ!）,Synonyms Angel Beats!,English Angel Beats!,Status Completed,Type TV,Source Original,Duration 26,Total Episode 13,Season Spring 2010,Studio P.A. Works,"Producers Aniplex, ASCII Media Works, CBC Television, Dentsu, Mainichi Broadcasting System, Movic, Visual Arts","Released:  Apr 3, 2010 to Jun 26, 2010"
https://samehadaku.email/angel-beats-episode-1/,Angel Beats! Episode 1,1,Robin chwanz,https://samehadaku.email/anime/angel-beats/,7,45676,Drama|Supernatural,Japanese Angel Beats!（エンジェルビーツ!）,Synonyms Angel Beats!,English Angel Beats!,Status Completed,Type TV,Source Original,Duration 26,Total Episode 13,Season Spring 2010,Studio P.A. Works,"Producers Aniplex, ASCII Media Works, CBC Television, Dentsu, Mainichi Broadcasting System, Movic, Visual Arts","Released:  Apr 3, 2010 to Jun 26, 2010"
https://samehadaku.email/one-piece-episode-1070/,One Piece Episode 1070,1070,Mumun,https://samehadaku.email/anime/one-piece/,8.71,"1,304,239",Action|Adventure|Comedy|Drama|Fantasy|Shounen|Super Power,Japanese ONE PIECE,Synonyms OP,English One Piece,Status Ongoing,Type TV,Source Manga,Duration 24 min.,Total Episode Unknown,Season Fall 1999,Studio Toei Animation,"Producers Fuji TV, Shueisha, TAP","Released:  Oct 20, 1999 to ?"
https://samehadaku.email/ryza-no-atelier-episode-5/,Ryza no Atelier Episode 5,5,Urusai,https://samehadaku.email/anime/ryza-no-atelier-tokoyami-no-joou-to-himitsu-no-kakurega/,6.59,8.026,Adventure|Fantasy,Japanese ライザのアトリエ ~常闇の女王と秘密の隠れ家~,,English Atelier Ryza: Ever Darkness & the Secret Hideout The Animation,Status Completed,Type TV,Source Game,Duration 26 min. per ep.,Total Episode 12,Season Summer 2023,Studio LIDENFILMS,"Producers Aniplex, Koei Tecmo Games","Released:  Jul 2, 2023 to Sep 17, 2023"
https://samehadaku.email/high-school-dxd-hero-episode-12/,High School DxD Hero Episode 12,12,Robin chwanz,https://samehadaku.email/anime/high-school-dxd-hero/,7.42,78754,Action|Comedy|Ecchi|Fantasy|Romance,Japanese ハイスクールDxD HERO,Synonyms High School DxD Season 4,English High School DxD Hero,Status Completed,Type TV,Source Light novel,Duration 23,Total Episode 12,Season Spring 2018,Studio Passione,"Producers AT-X, Bandai Namco Arts, Genco, Hakuhodo DY Music & Pictures, Kadokawa, Memory-Tech, Movic","Released:  Apr 17, 2018 to Jul 3, 2018"
https://samehadaku.email/high-school-dxd-hero-episode-11/,High School DxD Hero Episode 11,11,Robin chwanz,https://samehadaku.email/anime/high-school-dxd-hero/,7.42,78754,Action|Comedy|Ecchi|Fantasy|Romance,Japanese ハイスクールDxD HERO,Synonyms High School DxD Season 4,English High School DxD Hero,Status Completed,Type TV,Source Light novel,Duration 23,Total Episode 12,Season Spring 2018,Studio Passione,"Producers AT-X, Bandai Namco Arts, Genco, Hakuhodo DY Music & Pictures, Kadokawa, Memory-Tech, Movic","Released:  Apr 17, 2018 to Jul 3, 2018"
https://samehadaku.email/high-school-dxd-hero-episode-10/,High School DxD Hero Episode 10,10,Robin chwanz,https://samehadaku.email/anime/high-school-dxd-hero/,7.42,78754,Action|Comedy|Ecchi|Fantasy|Romance,Japanese ハイスクールDxD HERO,Synonyms High School DxD Season 4,English High School DxD Hero,Status Completed,Type TV,Source Light novel,Duration 23,Total Episode 12,Season Spring 2018,Studio Passione,"Producers AT-X, Bandai Namco Arts, Genco, Hakuhodo DY Music & Pictures, Kadokawa, Memory-Tech, Movic","Released:  Apr 17, 2018 to Jul 3, 2018"
